id_cliente,nombre,apellido,edad,antiguedad_laboral,ingresos_anuales,puntaje_credito,monto_prestamo,proposito_prestamo,estado_pago
12449,Sofía,Bermúdez,30,5,22457400,516,7733996,Vivienda,No Pagado
12450,Gabriela,Rojas,31,4,21031477,512,9421025,Educacion,No Pagado
12451,Paula,Rodríguez,28,2,19983583,452,8703940,Personal,No Pagado
12452,Alejandra,Rivera,29,8,32560048,409,10014936,Coche,Pagado
12453,Felipe,Mendoza,37,9,29916906,488,17285628,Educacion,Pagado
12454,Alejandra,Reyes,30,2,16959624,501,4096952,Coche,No Pagado
12455,Sofía,Pérez,44,10,27641267,508,8981918,Coche,Pagado
12456,Marcela,Flores,52,13,52234024,626,12588183,Negocio,Pagado
12457,Julián,López,32,8,26083328,505,8532491,Vivienda,Pagado
12458,Camila,González,40,8,34172892,645,21416512,Educacion,Pagado
12459,Luis,Hernández,42,5,28143113,513,8362575,Coche,No Pagado
12460,Marcela,Flores,42,10,35604929,555,12882279,Coche,Pagado
12461,Camilo,García,38,3,36096648,522,21518176,Vivienda,No Pagado
12462,Daniel,Vargas,45,18,35738684,579,14353204,Personal,Pagado
12463,Santiago,Torres,42,7,35092933,606,8541820,Personal,Pagado
12464,Nicolás,Ramos,25,1,13171268,527,3826018,Coche,No Pagado
12465,Andrea,Castillo,46,13,47714330,452,32975314,Vivienda,No Pagado
12466,Héctor,Ruiz,46,11,38142679,586,13257897,Coche,Pagado
12467,Daniel,Flores,30,3,21936030,455,8370569,Coche,No Pagado
12468,Gabriel,Castillo,38,9,29710629,517,10428386,Educacion,Pagado
12469,Luis,Reyes,44,16,35049809,590,6963559,Vivienda,Pagado
12470,Paola,Sánchez,35,9,27105474,464,8928573,Vivienda,No Pagado
12471,Alejandro,Guerrero,48,17,28162524,622,18355513,Educacion,Pagado
12472,Daniela,Gómez,61,16,47310171,581,25859614,Vivienda,Pagado
12473,Ricardo,Guerrero,30,5,24100606,631,7961673,Negocio,Pagado
12474,Sebastián,Ramos,24,1,22043307,499,9022809,Educacion,No Pagado
12475,José,Gutiérrez,41,11,31184281,636,9273807,Coche,Pagado
12476,Andrés,Guerrero,45,16,34344818,620,9488787,Personal,Pagado
12477,Diego,Mendoza,35,6,28161125,492,14639816,Vivienda,Pagado
12478,Sofía,Morales,52,14,33538159,500,13309045,Educacion,Pagado
12479,Daniel,Rodríguez,24,3,21117115,501,1914553,Personal,No Pagado
12480,Camilo,González,44,6,24290903,515,15426585,Educacion,Pagado
12481,Felipe,Gutiérrez,31,4,30604093,604,11943837,Vivienda,Pagado
12482,Isabela,Martínez,55,16,47621349,572,31491008,Educacion,Pagado
12483,Daniela,Guerrero,57,15,40369070,571,15798697,Coche,Pagado
12484,Sebastián,Mendoza,30,7,28905690,437,18544644,Vivienda,No Pagado
12485,Natalia,Reyes,32,2,25357571,540,11349373,Coche,No Pagado
12486,Catalina,Morales,46,12,32154948,491,8352564,Educacion,No Pagado
12487,Nicolás,Hernández,34,7,17885619,543,10800914,Coche,Pagado
12488,María,Ortiz,37,12,33382178,566,9143046,Vivienda,Pagado
12489,José,Pérez,38,8,26828590,492,8464764,Vivienda,Pagado
12490,Sebastián,Gutiérrez,22,3,24674847,544,13842897,Educacion,Pagado
12491,Alejandra,Díaz,37,10,31070168,517,9194134,Vivienda,Pagado
12492,Daniel,Hernández,31,5,21902086,432,8586954,Educacion,No Pagado
12493,Daniela,Sánchez,33,2,34389193,609,18588037,Negocio,Pagado
12494,Santiago,Cruz,52,11,43282232,525,23983523,Coche,Pagado
12495,Paola,Cruz,25,2,8000000,519,1767563,Personal,Pagado
12496,Paola,Cruz,46,10,33968041,580,21412174,Educacion,Pagado
12497,Isabela,Morales,35,9,22479555,545,12615007,Personal,Pagado
12498,Carlos,García,35,9,25401010,545,9492477,Personal,Pagado
12499,Carolina,Flores,45,11,35476338,501,20928753,Personal,Pagado
12500,Alejandra,Guerrero,41,6,33570242,637,22147725,Personal,No Pagado
12501,Daniel,Castro,43,12,36706828,603,23960273,Educacion,Pagado
12502,Paula,Vargas,47,9,41989365,589,18114294,Personal,Pagado
12503,Nicolás,González,34,4,29982991,451,7702636,Personal,No Pagado
12504,Carolina,González,31,2,27073734,462,12480922,Vivienda,Pagado
12505,Valentina,Castro,27,2,22807461,540,8871773,Coche,Pagado
12506,Alejandra,Medina,29,7,31433994,403,15663563,Vivienda,No Pagado
12507,María,Ruiz,65,21,50618617,631,21313926,Vivienda,Pagado
12508,Sofía,Hernández,50,13,38548483,496,23130237,Vivienda,Pagado
12509,Carolina,Rodríguez,24,0,9672133,442,2508217,Personal,No Pagado
12510,Sofía,Hernández,24,3,25680820,420,14539017,Vivienda,No Pagado
12511,Ana,Díaz,42,8,32815371,559,9424590,Negocio,Pagado
12512,Camila,Flores,43,11,49668028,618,12980231,Educacion,Pagado
12513,David,López,43,9,32172336,567,19912361,Personal,Pagado
12514,Isabela,Castillo,35,9,29842890,552,12248367,Coche,Pagado
12515,Camila,Castro,36,7,31932524,540,14512802,Vivienda,No Pagado
12516,Gabriel,Guerrero,41,9,27490500,578,17187737,Educacion,Pagado
12517,José,Vargas,38,9,32992738,562,15683694,Personal,Pagado
12518,Ricardo,Ramírez,22,6,20573307,340,11263220,Personal,Pagado
12519,Ricardo,Castillo,35,9,27881559,576,4520178,Educacion,Pagado
12520,Paula,Martínez,29,3,29263019,556,15802646,Educacion,No Pagado
12521,Valentina,Rojas,39,9,27281256,516,12909812,Vivienda,No Pagado
12522,Diego,Morales,65,20,53174510,505,26214990,Personal,Pagado
12523,Daniel,Flores,41,7,39473321,560,22786346,Educacion,Pagado
12524,Alejandro,Guerrero,34,4,23266891,539,9487241,Vivienda,Pagado
12525,Alejandra,López,47,10,35515570,536,19749894,Personal,Pagado
12526,Nicolás,García,42,12,46526522,563,25601941,Educacion,Pagado
12527,Julián,Vargas,42,7,35171955,606,18153828,Vivienda,Pagado
12528,María,Ruiz,44,15,34669012,684,18629278,Personal,Pagado
12529,Santiago,Mendoza,58,20,51613123,603,25015669,Educacion,Pagado
12530,Marcela,Morales,26,2,18359532,517,5270242,Vivienda,Pagado
12531,Andrea,Ortiz,42,10,26175420,497,8934530,Coche,Pagado
12532,David,Morales,28,1,28861819,481,4956997,Educacion,No Pagado
12533,Daniel,Flores,43,11,29484703,539,17722944,Vivienda,Pagado
12534,Héctor,Rojas,28,6,36258563,577,12041312,Personal,Pagado
12535,Julián,Sánchez,33,3,23353338,564,10785865,Negocio,Pagado
12536,Diana,Aguilar,35,2,37266323,637,15697647,Personal,No Pagado
12537,Luis,García,47,15,32156644,476,16640161,Negocio,Pagado
12538,Nicolás,Rojas,47,13,43327467,491,19087334,Personal,Pagado
12539,Carolina,Medina,25,0,22298631,559,9146039,Vivienda,Pagado
12540,Héctor,Ruiz,38,6,34188731,616,21178104,Coche,Pagado
12541,David,Rojas,30,1,28040113,515,17116136,Negocio,Pagado
12542,María,Ramírez,25,0,17311274,300,8682730,Educacion,No Pagado
12543,Daniela,Medina,35,6,21655780,482,11816999,Personal,No Pagado
12544,Gabriel,Guerrero,34,5,26945411,541,8647475,Personal,No Pagado
12545,Catalina,Rivera,62,18,50315151,555,10624508,Vivienda,No Pagado
12546,María,Mendoza,42,8,30840776,555,17993741,Personal,Pagado
12547,Julián,Sánchez,24,0,20587769,599,11265906,Coche,Pagado
12548,Sebastián,Rojas,32,6,28048127,597,11432362,Negocio,Pagado
12549,Andrés,Reyes,48,12,33849867,606,17020684,Coche,Pagado
12550,Laura,Torres,58,21,49974856,591,13419963,Vivienda,Pagado
12551,Daniela,Guerrero,22,2,17463939,461,11009664,Vivienda,No Pagado
12552,Catalina,Pérez,22,0,14500095,528,8381474,Coche,Pagado
12553,Carolina,Ortiz,56,19,49936875,591,21804848,Coche,Pagado
12554,Felipe,Vargas,41,11,29915043,545,20907798,Educacion,Pagado
12555,Valentina,Hernández,29,2,20716662,422,7665148,Coche,No Pagado
12556,María,Ruiz,43,6,33360254,509,15844703,Coche,Pagado
12557,Fernando,Castillo,22,0,24871558,533,4167547,Negocio,Pagado
12558,Marcela,Castillo,38,8,31763920,475,11931072,Educacion,Pagado
12559,Santiago,Medina,41,6,34441441,559,13564351,Educacion,Pagado
12560,David,Medina,47,8,34711787,582,10907416,Personal,Pagado
12561,Ana,Ortiz,27,2,21407551,529,14994041,Coche,No Pagado
12562,Marcela,Gutiérrez,38,7,30155613,565,12596524,Vivienda,No Pagado
12563,Camilo,Cruz,28,2,23866531,541,5682852,Coche,Pagado
12564,Carolina,Rodríguez,40,9,30920162,506,17014298,Coche,No Pagado
12565,Lucía,Díaz,29,0,28899999,431,13266835,Coche,No Pagado
12566,Camila,Ruiz,33,4,24334168,471,14496222,Educacion,No Pagado
12567,Paola,Torres,28,5,15063794,542,5462852,Negocio,Pagado
12568,Ana,Medina,44,10,48913983,493,28077481,Coche,No Pagado
12569,Camilo,Morales,46,7,33563156,499,13204697,Educacion,Pagado
12570,Lucía,Pérez,35,5,34365848,472,10300023,Educacion,Pagado
12571,Daniel,Sánchez,38,5,36623954,436,17933654,Personal,No Pagado
12572,Daniel,Torres,23,1,23726071,431,10299747,Personal,No Pagado
12573,Lucía,Cruz,35,7,27609863,581,14358475,Personal,Pagado
12574,Carlos,Sánchez,37,3,29633424,492,20802846,Coche,No Pagado
12575,José,Gómez,64,23,46027448,511,18532996,Vivienda,Pagado
12576,María,Rivera,26,0,30350738,477,16796700,Coche,Pagado
12577,Sebastián,Sánchez,52,20,39740970,602,26444871,Educacion,Pagado
12578,Juan,Cruz,47,12,36530495,460,17646200,Personal,Pagado
12579,Ana,Rojas,40,5,31294932,593,20074939,Educacion,No Pagado
12580,Juan,Rivera,55,13,42462801,504,17031986,Personal,No Pagado
12581,José,Flores,41,11,30515633,521,13042010,Educacion,Pagado
12582,Lucía,Ortiz,41,8,39571695,524,25597985,Educacion,No Pagado
12583,Ricardo,Díaz,37,7,34551396,503,8349068,Coche,Pagado
12584,Paola,Guerrero,50,19,44010236,568,15994871,Vivienda,Pagado
12585,Ana,Gutiérrez,48,11,36002234,605,8226848,Personal,Pagado
12586,Fernando,Gómez,31,5,30721379,515,18906686,Educacion,Pagado
12587,Carolina,López,24,5,18877656,461,7559730,Personal,Pagado
12588,Mariana,Reyes,35,7,36451959,555,21062369,Vivienda,Pagado
12589,Gabriela,Ortiz,29,0,22756104,520,10512732,Vivienda,Pagado
12590,José,Guerrero,37,9,36748907,499,21402864,Coche,No Pagado
12591,Isabela,Ramírez,50,11,38630898,571,26029761,Vivienda,Pagado
12592,Diana,Aguilar,33,10,28957665,480,16189153,Coche,Pagado
12593,David,Pérez,37,5,35127105,487,20907911,Educacion,Pagado
12594,María,García,38,17,45369625,587,14029448,Coche,No Pagado
12595,Nicolás,Pérez,46,16,46601834,587,31476913,Personal,Pagado
12596,Daniela,Rojas,22,0,22385673,533,11363020,Educacion,Pagado
12597,Santiago,Pérez,31,5,28346417,551,9871479,Coche,Pagado
12598,Ana,Ramos,40,11,30665256,491,16626800,Vivienda,Pagado
12599,Héctor,Pérez,50,16,42676148,626,8101666,Coche,Pagado
12600,Mariana,Sánchez,33,7,22834754,502,13610749,Vivienda,No Pagado
12601,María,Morales,22,4,21478910,541,5086586,Educacion,Pagado
12602,Héctor,Martínez,44,11,37800253,547,17330765,Vivienda,Pagado
12603,Ana,Gómez,31,3,14795774,527,6896162,Educacion,Pagado
12604,Camila,Torres,26,1,20993693,519,9845724,Educacion,No Pagado
12605,Gabriel,Gutiérrez,31,7,28274374,561,16760484,Personal,No Pagado
12606,Andrea,Pérez,36,8,29181450,439,18164034,Personal,No Pagado
12607,Mariana,Ruiz,31,5,27190244,429,8289516,Educacion,No Pagado
12608,Camila,Ruiz,22,2,12091388,522,3764994,Personal,No Pagado
12609,Daniela,Bermúdez,46,6,30920678,575,17439121,Personal,Pagado
12610,Juan,González,50,15,45974690,530,27041587,Vivienda,Pagado
12611,Valentina,Aguilar,44,12,36002858,573,11077143,Personal,Pagado
12612,Andrés,Vargas,26,7,24899394,425,12748849,Personal,Pagado
12613,Miguel,Guerrero,35,2,23867394,703,16373890,Personal,No Pagado
12614,Marcela,Castillo,37,12,31897470,605,15103135,Coche,No Pagado
12615,Isabela,Mendoza,43,11,23489939,578,15098303,Educacion,Pagado
12616,Daniel,Pérez,44,12,40230059,559,25750179,Personal,Pagado
12617,Paola,Vargas,30,9,35439664,483,9352563,Vivienda,Pagado
12618,Laura,Bermúdez,38,10,26274912,461,8816398,Personal,No Pagado
12619,Valentina,Guerrero,42,11,29698339,538,19501615,Vivienda,Pagado
12620,Felipe,Mendoza,52,16,44604399,530,11327723,Vivienda,Pagado
12621,Sebastián,Reyes,45,10,43169396,515,17234870,Personal,No Pagado
12622,Luis,López,45,11,36189513,477,24016791,Negocio,No Pagado
12623,Fernando,Castillo,38,6,23853409,545,12909263,Negocio,Pagado
12624,José,Aguilar,52,15,40956913,554,20685545,Coche,Pagado
12625,Miguel,Morales,42,3,26050339,572,13647549,Personal,Pagado
12626,Carolina,Ortiz,29,5,20855768,533,9588696,Coche,No Pagado
12627,Camila,Torres,52,15,40479794,587,16083429,Negocio,Pagado
12628,Alejandra,Martínez,44,10,30553377,696,15278503,Vivienda,Pagado
12629,Catalina,Guerrero,33,6,23110471,564,7149563,Personal,No Pagado
12630,María,Martínez,33,1,25372670,450,13699565,Coche,Pagado
12631,Miguel,Medina,40,15,35875179,568,14462836,Coche,Pagado
12632,Alejandro,Reyes,42,10,26880098,540,5043712,Personal,No Pagado
12633,Héctor,Torres,39,8,33381908,465,13253235,Educacion,No Pagado
12634,Mariana,Reyes,41,7,30290330,464,14898872,Coche,No Pagado
12635,Julián,Mendoza,54,16,47201307,608,31576570,Personal,Pagado
12636,Nicolás,Bermúdez,48,17,44302487,605,18234054,Personal,Pagado
12637,Daniel,Bermúdez,39,12,30277294,480,7302312,Negocio,Pagado
12638,Fernando,Reyes,47,15,42070738,616,12983030,Educacion,Pagado
12639,Juan,Ruiz,27,4,18415219,517,8316693,Vivienda,Pagado
12640,David,López,41,8,39218810,612,13811489,Vivienda,Pagado
12641,Ricardo,Ruiz,56,13,39604318,644,10398036,Vivienda,No Pagado
12642,Andrés,Aguilar,35,6,29963748,518,16352177,Coche,Pagado
12643,Andrés,Hernández,29,3,22461954,598,11552662,Personal,No Pagado
12644,Andrea,Rivera,31,8,21515527,451,13111577,Personal,No Pagado
12645,Mariana,Vargas,27,3,26704578,637,14984123,Personal,Pagado
12646,Gabriela,Mendoza,30,9,23329340,463,9183315,Negocio,Pagado
12647,Marcela,Vargas,34,10,20699639,517,7447513,Educacion,Pagado
12648,Camila,Ramos,23,0,8000000,455,4674948,Coche,No Pagado
12649,Carlos,Reyes,38,3,24424776,511,7721761,Vivienda,Pagado
12650,Miguel,Reyes,47,17,46679542,726,20329720,Personal,Pagado
12651,Catalina,Torres,28,7,30688692,484,4893107,Coche,No Pagado
12652,Diana,Pérez,53,11,37407007,623,8964285,Coche,Pagado
12653,Catalina,Castro,43,15,34727725,536,7583544,Coche,Pagado
12654,Santiago,Morales,48,14,36875434,614,25480942,Personal,Pagado
12655,Sofía,Castro,31,5,18732839,481,12179444,Coche,No Pagado
12656,Daniel,Gómez,46,17,34455840,571,13806413,Educacion,Pagado
12657,Felipe,Martínez,27,7,28705747,541,11575903,Personal,No Pagado
12658,Diana,Rodríguez,46,14,40519439,520,13529711,Educacion,Pagado
12659,Alejandro,Morales,39,10,33565444,690,15001988,Educacion,Pagado
12660,Fernando,Bermúdez,43,12,28724266,584,15746738,Personal,Pagado
12661,Luis,Hernández,26,1,21303516,488,8543098,Coche,Pagado
12662,Ricardo,Hernández,29,3,11880775,465,1593738,Personal,No Pagado
12663,Carlos,Gómez,43,8,38014013,556,13746295,Coche,Pagado
12664,María,Pérez,28,2,23692874,439,13333654,Vivienda,Pagado
12665,Sofía,González,42,9,26873837,641,9363705,Educacion,Pagado
12666,Diego,Castillo,24,0,27282127,522,11882998,Vivienda,Pagado
12667,Lucía,Pérez,46,12,28219176,549,12232376,Vivienda,Pagado
12668,Santiago,Rodríguez,25,1,22851530,556,6432040,Negocio,Pagado
12669,Camila,Reyes,43,12,38175858,511,24594282,Negocio,No Pagado
12670,Gabriela,Gómez,44,6,27401647,485,12398009,Personal,Pagado
12671,Paula,Bermúdez,31,4,24810746,507,6978045,Vivienda,Pagado
12672,Andrea,Vargas,43,11,26815860,552,10898322,Personal,Pagado
12673,Sebastián,Ruiz,40,8,17768128,563,12866993,Personal,Pagado
12674,Valentina,Medina,32,4,20260618,433,3985297,Coche,No Pagado
12675,Andrés,Guerrero,27,0,17916875,476,2045665,Personal,Pagado
12676,Marcela,Ruiz,22,1,21621280,321,11761077,Personal,No Pagado
12677,Santiago,Medina,41,11,34137040,479,19014095,Coche,No Pagado
12678,Valentina,Morales,22,1,18867727,528,6903650,Coche,Pagado
12679,Nicolás,Rojas,38,11,26927891,586,18895423,Negocio,Pagado
12680,Lucía,Ramos,35,7,25949943,462,11070809,Vivienda,Pagado
12681,Daniela,Rodríguez,44,12,31350366,532,17006410,Negocio,No Pagado
12682,Sebastián,González,34,6,21475129,522,5204248,Coche,Pagado
12683,Isabela,Gutiérrez,34,8,25431502,582,6685781,Vivienda,Pagado
12684,Camila,Medina,45,7,34972561,639,11269131,Coche,Pagado
12685,Natalia,Pérez,41,7,29336807,550,12354926,Coche,Pagado
12686,Alejandro,Flores,41,14,33382486,529,10404887,Vivienda,Pagado
12687,Gabriela,Vargas,42,3,34674574,467,12090779,Vivienda,No Pagado
12688,Daniel,Vargas,22,0,15496227,493,3032930,Coche,Pagado
12689,Felipe,Flores,45,15,31130166,667,5841899,Vivienda,No Pagado
12690,Luis,Mendoza,44,11,38417267,625,15200318,Vivienda,Pagado
12691,Juan,Reyes,27,1,22729248,513,6914316,Negocio,No Pagado
12692,Alejandro,Morales,35,7,30243297,544,6543859,Personal,Pagado
12693,María,Gómez,37,6,32529193,495,14779850,Coche,Pagado
12694,Carolina,Mendoza,36,7,31483207,511,11134289,Negocio,Pagado
12695,Lucía,González,41,7,32343643,551,13109972,Personal,Pagado
12696,Ana,Ramos,52,18,55157263,590,30849774,Personal,Pagado
12697,Andrés,Morales,48,17,33975156,617,14029847,Vivienda,Pagado
12698,Fernando,Medina,24,1,16667913,546,7648946,Personal,Pagado
12699,Camila,Mendoza,44,7,38836671,583,25622728,Coche,Pagado
12700,Sofía,Mendoza,51,13,41312931,518,13305256,Coche,No Pagado
12701,Daniela,Morales,41,9,36789615,493,18022486,Educacion,Pagado
12702,María,Morales,48,15,40448782,516,24395252,Personal,Pagado
12703,Camila,Díaz,58,15,52470282,609,17542806,Vivienda,Pagado
12704,Daniela,Hernández,48,11,32962445,450,16903627,Educacion,Pagado
12705,Marcela,Rodríguez,40,11,39912299,544,22565344,Educacion,Pagado
12706,María,Díaz,48,16,45854982,645,18289082,Personal,Pagado
12707,Isabela,Morales,39,7,24948554,571,12301504,Personal,No Pagado
12708,Lucía,Aguilar,38,4,32353327,516,19459949,Educacion,Pagado
12709,Julián,Bermúdez,34,16,31384800,487,11634627,Personal,Pagado
12710,Luis,Ramos,53,18,40767089,622,9110731,Coche,Pagado
12711,Laura,Gómez,29,3,13956904,521,2215466,Personal,No Pagado
12712,Ana,Cruz,53,18,38745931,563,10574979,Personal,Pagado
12713,Camilo,Rivera,42,10,37540560,516,11451207,Personal,Pagado
12714,Sebastián,Ramírez,24,4,24869206,501,6182870,Coche,Pagado
12715,Luis,Rojas,41,10,32346447,527,9155219,Coche,Pagado
12716,Sofía,Gutiérrez,22,0,22084925,534,12274412,Personal,Pagado
12717,Héctor,Ruiz,44,11,40326300,623,17690843,Personal,Pagado
12718,Andrea,Díaz,46,8,36373199,482,17515664,Vivienda,No Pagado
12719,Isabela,Ramos,32,11,24788331,449,5540052,Personal,No Pagado
12720,Marcela,Vargas,39,6,32805270,613,8502045,Personal,Pagado
12721,Nicolás,López,57,13,46634923,599,24636525,Personal,Pagado
12722,Ricardo,Sánchez,32,4,28969721,457,11688762,Personal,Pagado
12723,Lucía,Sánchez,27,0,25327016,559,6676055,Coche,Pagado
12724,Juan,Mendoza,52,15,35189177,591,21807835,Educacion,Pagado
12725,Isabela,Mendoza,57,20,44450353,710,16526918,Personal,Pagado
12726,Mariana,Morales,38,11,22506893,518,11101706,Personal,No Pagado
12727,Camila,Guerrero,48,15,43334980,627,28976977,Vivienda,Pagado
12728,Paola,Castillo,51,14,39938442,492,7930971,Personal,Pagado
12729,Daniel,Medina,30,4,26554070,590,13789590,Negocio,Pagado
12730,Alejandro,Castro,33,7,20021606,569,11769400,Personal,Pagado
12731,Nicolás,Medina,50,9,45404904,660,11745142,Personal,Pagado
12732,Carlos,Torres,54,18,38428304,640,25931035,Coche,Pagado
12733,Miguel,Vargas,43,6,36872816,545,13377007,Vivienda,Pagado
12734,Laura,Ruiz,29,10,26789750,446,16297487,Coche,No Pagado
12735,Andrés,Guerrero,57,16,44452786,556,14052035,Negocio,Pagado
12736,Santiago,Reyes,32,4,24249199,420,13736431,Vivienda,Pagado
12737,Valentina,García,34,4,23609684,471,14744096,Vivienda,No Pagado
12738,Gabriela,Gutiérrez,41,8,39075980,570,21256685,Vivienda,No Pagado
12739,Héctor,Torres,53,22,45463064,577,27401971,Coche,No Pagado
12740,María,Rojas,46,15,32053892,543,10891261,Coche,Pagado
12741,Isabela,Ruiz,42,5,30080198,501,10545934,Vivienda,No Pagado
12742,Gabriel,López,42,15,36641695,450,9018150,Vivienda,No Pagado
12743,Alejandra,García,38,12,36889026,548,14440353,Vivienda,No Pagado
12744,Fernando,López,43,10,31576901,569,14093790,Educacion,Pagado
12745,Camilo,López,22,1,15711117,433,10185328,Coche,No Pagado
12746,Paola,Rojas,35,6,28317160,497,12352021,Coche,No Pagado
12747,Alejandro,López,40,15,39167124,629,14012097,Personal,Pagado
12748,Isabela,Reyes,26,0,13556227,560,8317142,Negocio,Pagado
12749,Diego,Ramírez,41,10,35926773,463,17555206,Personal,Pagado
12750,Héctor,Bermúdez,35,5,25479687,520,12590867,Coche,No Pagado
12751,Julián,Ortiz,55,12,40977837,663,13407224,Educacion,Pagado
12752,Marcela,Gómez,53,22,55407878,573,11199034,Educacion,Pagado
12753,Daniel,López,33,2,24417653,504,12895767,Vivienda,No Pagado
12754,Andrea,González,36,8,33373468,591,8278900,Vivienda,Pagado
12755,Laura,Castro,37,2,31394569,587,9431378,Personal,Pagado
12756,Andrea,Gómez,33,4,20299880,569,10953782,Educacion,No Pagado
12757,Lucía,Aguilar,39,10,22973028,519,10137731,Personal,Pagado
12758,Gabriela,Morales,30,2,27704910,550,9303906,Vivienda,Pagado
12759,Gabriel,Mendoza,26,4,16582269,580,13660863,Negocio,Pagado
12760,Alejandra,González,44,10,26879085,545,11619356,Negocio,Pagado
12761,Miguel,Sánchez,44,14,41930811,533,19355775,Vivienda,Pagado
